UI_20150317_000519	Quest {@st59b} {nl}{@st59s}- Register to quest notice when there is a new quest {nl} - Yellow for main quest, Blue for sub-quest {nl} - The arrow on the character's foot leads to quest location {nl} - 'Return' icon is displayed when the quest is complete {nl}    (teleport to quest NPC using backspace or mouse click) {nl} - Check the box in front of the quest name to add/remove from the quest notice {/}
UI_20150317_000520	{@st41b}In Progress{/}
UI_20150317_000521	{@st41b}Abandon{/}
UI_20150317_000522	{@st43}{s22}Quest Information{/}
UI_20150317_000523	Mission Complete
UI_20150317_000524	{@st41}Complete{/}
UI_20150317_000525	Mission Progress Info
UI_20150317_000526	{s18}{ol}Quest Information
UI_20150317_000527	{S16}Remaining time
UI_20150317_000528	Use quest item
UI_20150317_000529	Quest hint
UI_20150317_000530	{@st41}OK{/}
UI_20150317_000531	{@st43}{s22}Quest Complete{/}
UI_20150317_000532	{@st41b}Complete {/}
UI_20150317_000533	{@st41}Accept{/}
UI_20150317_000534	{@st41}Reject{/}
UI_20150317_000535	{@st44}Return{/}
UI_20150317_000536	Which quest would you like to go back to?
UI_20150317_000537	{@st41b}Quest class name{/}
UI_20150317_000538	{@st59}Expand slot {/}
UI_20150317_000539	{@st59}Reduce slot{/}
UI_20150317_000540	
UI_20150317_000541	{@st44}Menu{/}
UI_20150317_000542	{@st60}Select Character{/}
UI_20150317_000543	{@st60}Log Out{/}
UI_20150317_000544	{@st60}Exit Game{/}
UI_20150317_000545	{@st60}Game Settings{/}
UI_20150317_000546	{@st60}Return{/}
UI_20150317_000547	{@st41}Skip Tutorial{/}
UI_20150317_000548	{@st41}Select Character{/}
UI_20150317_000549	{@st41}Log Out{/}
UI_20150317_000550	{@st41}Exit game{/}
UI_20150317_000551	{@st41}Return{/}
UI_20150317_000552	{@st43}{s22}Gather Raid!
UI_20150317_000553	{@st41b}Monsters are approaching the outskirts of the town castle. Only you can solve this problem.
UI_20150317_000554	{@st43}{s22}Game Settings{/}
UI_20150317_000555	{@sti7}Searching parties for raid..{/}
UI_20150317_000556	{@st41b}Cancel participation
UI_20150317_000557	{@st41b}I'll try to solve it!
UI_20150317_000558	{@st41b}I don't think I can help this time...
UI_20150317_000559	{@sti7}{s24}Select Raid Rewards{/}
UI_20150317_000560	{@st42b}Remaining time {@st43}%s{@st42b} seconds{/}
UI_20150317_000561	{@st41b}Increase the number of selections
UI_20150317_000562	{@43b}{s22} No. of times selectable : {@st43}%s{/}
UI_20150317_000563	shadow_box tentativeremoval
UI_20150317_000564	{@st43}Ranking{/}
UI_20150317_000565	{@st59}Close Rankings window{/}
UI_20150317_000566	{@st41}Monster Kill Top 100{/}
UI_20150317_000567	{@st41}Damage Top 100{/}
UI_20150317_000568	{@st41}Money Money Top 100{/}
UI_20150317_000569	{@st41}Level Up Top 100{/}
UI_20150317_000570	{@st41b}Menu{/}
UI_20150317_000571	{@st43}{s22}Enhance Item{/}
UI_20150317_000572	{@st41b}Item to enhance
UI_20150317_000573	{@st41b}Anvil
UI_20150317_000574	{@st41}{s20}Anvil Hit Count :{@st43} %s
UI_20150317_000575	{@st41} {s20}Price : %s
UI_20150317_000576	{@st41b}Enhance{/}
UI_20150317_000577	{@st59}Start item enhancement.{/}
UI_20150317_000578	{@st59}Close item enhancement{/}
UI_20150317_000579	Are you sure you want to enhance with the selected {@st41b} {@sti9}%s ea {/} items?{/}
UI_20150317_000580	{@st43}Enhance
UI_20150317_000581	{@st44}Enhance Item{/}
UI_20150317_000582	{S24}{b}{#000000}Enhancement complete!
UI_20150317_000583	{@st41}Enhance again{/}
UI_20150317_000584	{@st41}Close{/}
UI_20150317_000585	{s18}{ol}{gr gradation1}Repair Equipment{/}
UI_20150317_000586	Equipment worn
UI_20150317_000587	Equipment in possession
UI_20150317_000588	{Gr gradation1}Select All{/}
UI_20150317_000589	Select All
UI_20150317_000590	{Gr gradation1}Repair{/}
UI_20150317_000591	{@st43}Repair{/}
UI_20150317_000592	List of items for repair
UI_20150317_000593	{@st41b}Repair cost{/}
UI_20150317_000594	{@st41b}Expected Balance{/}
UI_20150317_000595	{@st41b}Repair equipment{/}
UI_20150317_000596	Repair the selected equipment.
UI_20150317_000597	{@st59}Close Item Repair{/}
UI_20150317_000598	{@st43}Repair Item{/}
UI_20150317_000599	{@st41}List of items for Repair{/}
UI_20150317_000600	{@st44}Item Repair{/}
UI_20150317_000601	{@st42}Repair{/}
UI_20150317_000602	{@st59}Repair as current settings{/}
UI_20150317_000603	{@st59}Do not repair{/}
UI_20150317_000604	{@st44}Resume{/}
UI_20150317_000605	{@st41b}You have become {/}{s20}{#cc6600}{ol} incapable of combat{/}{@st41b}{/}
UI_20150317_000606	{@st41b}Respawn from the nearest revival point{/}
UI_20150317_000607	{@st41b} Respawn here (%s Coins needed) {/}
UI_20150317_000608	{@st41b}Return to field{/}
UI_20150317_000609	{@st41b}Abandon quest and restart{/}
UI_20150317_000610	{@st41b}Try again{/}
UI_20150317_000611	Sanctuary of Resurrection (70031)
UI_20150317_000612	This item is required.
UI_20150317_000613	Rest Quickslot
UI_20150317_000614	{@st43}Dialog box{/}
UI_20150317_000615	Temporary Name
UI_20150317_000616	{@st41b} {s18} lack of inventory space
UI_20150317_000617	Inventory is full, you can not obtain the item, please arrange the {nl} inventory.
UI_20150317_000618	{@st44}Item set acquired!{/}
UI_20150317_000619	Please select an item
UI_20150317_000620	{@st59b} shop {nl} {@st59s} - If you want to bulk purchase an item number, then right-click input {nl} - Use the mouse double right-click the item you want to sell quantity {/}
UI_20150317_000621	{@st59}Close shop{/}
UI_20150317_000622	{@st59}First Page{/}
UI_20150317_000623	{@st59}Next page{/}
UI_20150317_000624	{@st59}Last Page{/}
UI_20150317_000625	{@st41b}Reset{/}
UI_20150317_000626	{@st59}Reset shopping cart{/}
UI_20150317_000627	{@st41b}Confirm{/}
UI_20150317_000628	{@st59}Confirm transaction{/}
UI_20150317_000629	{@st43}Shop{/}
UI_20150317_000630	{@st41b}Items purchased{/}
UI_20150317_000631	{@st41b}Items sold{/}
UI_20150317_000632	{@st41b}Price{/}
UI_20150317_000633	{@st41b}Balance{/}
UI_20150317_000634	{@st41b}My items sold{/}
UI_20150317_000635	{@st41}Empty slots{/}
UI_20150317_000636	{@st43}Total{/}
UI_20150317_000637	{@st41}Settle Transaction{/}
UI_20150317_000638	{@st41}Expected Balance{/}
UI_20150317_000639	{@st41}Items purchased{/}
UI_20150317_000640	{@sti1c}Simony
UI_20150317_000641	{@st41}Crafting Skills
UI_20150317_000642	{@st42}Level %s{/}
UI_20150317_000643	Crafting costs
UI_20150317_000644	Crafting Qty
UI_20150317_000645	Approximately %s seconds consumed
UI_20150317_000646	{@st41}Create
UI_20150317_000647	{@st43}Class Skills and Attributes{/}
UI_20150317_000648	{@st59}Close Class and Skill{/}
UI_20150317_000649	{@st59b}Class {nl}{@st59s}- Increase class circles to acquire skills {nl} - Select 3 classes when Advancing from 1st to 2nd class {nl} - Advance to same class up to 3 times {nl} - Cannot change back to previous class when Advancing to another class {nl} - Consume all Skill Points to Advance {nl} - Can choose the same class {nl} {nl} {@st59b}Skill {nl}{@st59s}- Each rank's skill can be increased up to 5 levels {nl} - Attributes learned from masters can be seen below the skills {/}
UI_20150317_000650	{@st41b}Apply{/}
UI_20150317_000651	{@st59}Apply skill points{/}
UI_20150317_000652	Cleric
UI_20150317_000653	{@st59}Cancel point distribution{/}
UI_20150317_000654	Learning{#ff4400}%s (%slevel){/}...
UI_20150317_000655	Psychohassle
UI_20150317_000656	%s mins left
UI_20150317_000657	{@st43}Pose{/}
UI_20150317_000658	{@st59}Close Pose{/}
UI_20150317_000659	{@st41}Board{/}
UI_20150317_000660	{@st41}Trade{/}
UI_20150317_000661	{@st41}Social Functions{/}
UI_20150317_000662	{@st41b}Write{/}
UI_20150317_000663	{@st41}Register{/}
UI_20150317_000664	{@st59}Register post{/}
UI_20150317_000665	{@st41}Start MyPage{/}
UI_20150317_000666	{@st59}Publish MyPage{/}
UI_20150317_000667	{@st59}Write greetings{/}
UI_20150317_000668	{@st41b}1. Menu{/}
UI_20150317_000669	{@st41}Visit{/}
UI_20150317_000670	{@st59}Visit MyPage{/}
UI_20150317_000671	{@st41}Sell{/}
UI_20150317_000672	{@st59}Sell item{/}
UI_20150317_000673	{@st43}Living{/}
UI_20150317_000674	{@st59}Close living{/}
UI_20150317_000675	{@st41}View all{/}
UI_20150317_000676	{@st41}Create Map{/}
UI_20150317_000677	{@st41}%s/min (%s in hand){/}
UI_20150317_000678	Keyboard Warrior
UI_20150317_000679	{@st42}%s{/}{@st42_yellow}Level{/}
UI_20150317_000680	{@st41_yellow}Employment Time
UI_20150317_000681	{@st43}Graffiti{/}
UI_20150317_000682	{@st59}Close Spray{/}
UI_20150317_000683	{@st41b}Tip : Draw a picture in the frame below{/}
UI_20150317_000684	{@st41b}Colors{/}
UI_20150317_000685	{@st41b}Quantity{/}
UI_20150317_000686	{@st41b}Brush{/}
UI_20150317_000687	{@st43}Draw{/}
UI_20150317_000688	{@st59}Draw the completed picture on the ground.{/}
UI_20150317_000689	{@st41b}{a SAVE_EDIT_SPRAY}Save{/}{/}
UI_20150317_000690	{@st59}Save drawings{/}
UI_20150317_000691	{@st41b}{a LOAD_EDIT_SPRAY}Load{/}{/}
UI_20150317_000692	{@st59}Load pictures that you drew.{/}
UI_20150317_000693	{@st59}Selected color 1{/}
UI_20150317_000694	{@st59}Selected color 2{/}
UI_20150317_000695	{@st59}Color List{/}
UI_20150317_000696	{@st59}Selected Brush{/}
UI_20150317_000697	{@st59}Brush 1{/}
UI_20150317_000698	{@st59}Brush 2{/}
UI_20150317_000699	{@st59}Brush 3{/}
UI_20150317_000700	{@st59}Brush 4{/}
UI_20150317_000701	{@st59}Кисть 5{/}
UI_20150317_000702	{@st59}Кисть 6{/}
UI_20150317_000703	{@st49}Люди, которым нравится{/}
UI_20150317_000704	{s20}{#050505}Опишите что-нибудь
UI_20150317_000705	{@st41} Все {/}
UI_20150317_000706	{@st41} Группа {/}
UI_20150317_000707	{@st41} Монстр {/}
UI_20150317_000708	{@st41b}{#f0dcaa}Осталось очков характеристик ▶ {@st46}%s
UI_20150317_000709	{@st59b}Моя информация{nl}{@st59s}- Характеристики : Зарабатывайте очки поднимая уровень, для увеличения любой из 5 характеристик . {nl}- Информация : Информация основана на текущих Характеристиках и Предметах {nl}- Титул : Может быть заработан при выполнении Достижений {nl} {/}
UI_20150317_000710	{@st41b}Информация{/}
UI_20150317_000711	{@st41b}Титул{/}
UI_20150317_000712	Показывать Класс
UI_20150317_000713	Показывать Имя персонажа
UI_20150317_000714	{@st59}Изменить Имя{/}
UI_20150317_000715	{@st41b}Принять
UI_20150317_000716	{@st59}Использовать очки Характеристик{/}
UI_20150317_000717	{@st41b}Отмена
UI_20150317_000718	{@st59}Отменить распределение очков{/}
UI_20150317_000719	Имя компьютера
UI_20150317_000720	{@st41_yellow}Уровень: {@st41}%s{/}
UI_20150317_000721	{@st41_yellow}Умения Наемника
UI_20150317_000722	{@st43}Атакующие воздействия{/}
UI_20150317_000723	{@st43}Защитные воздействия{/}
UI_20150317_000724	{@st43}Характеристика{/}
UI_20150317_000725	systemmenu_vertical tentative removal
UI_20150317_000726	{@st59}Информация персонажа (F1){/}
UI_20150317_000727	{@st59}Инвентарь (F2){/}
UI_20150317_000728	{@st59}Класс и Умения (F3){/}
UI_20150317_000729	{@st59}Журнал Приключений (F4){/}
UI_20150317_000730	{@st59}Задания (F5){/}
UI_20150317_000731	{@st59}Группа (F6){/}
UI_20150317_000732	{@st59}Друзья (F7){/}
UI_20150317_000733	{@st59} Макросы (F8) {/}
UI_20150317_000734	{@st59} Компаньон (F9) {/}
UI_20150317_000735	{@st59} Помощь (F10) {/}
UI_20150317_000736	{@st59}Системное меню (Esc){/}
UI_20150317_000737	{@st59}Некрономикон{/}
UI_20150317_000738	Помощь(F1)
UI_20150317_000739	Содержание
UI_20150317_000740	Подробнее
UI_20150317_000741	{@st43}Игровые настройки{/}
UI_20150317_000742	{@st43}Игра{/}
UI_20150317_000743	{@st41b}Показывать опыт{/}
UI_20150317_000744	{@st41b}Показывать Имена персонажей{/}
UI_20150317_000745	{@st41b} Показывать только название группы {/}
UI_20150317_000746	{@st41b}Показывать подсказки по Заданиям{/}
UI_20150317_000747	{@st43}Экран{/}
UI_20150317_000748	{@st43}Крафика{/}
UI_20150317_000749	{@st41b}Полноэкранный{/}
UI_20150317_000750	{@st41b}Оконный{/}
UI_20150317_000751	{@st43}Звук{/}
UI_20150317_000752	{@st41b}Громкость эффектов (%s){/}
UI_20150317_000753	{@st41b}Громкость музыки (%s){/}
UI_20150317_000754	{@st41b}Общая громкость (%s){/}
UI_20150317_000755	{@ St43}{b}             Выбрать язык {/}{/}
UI_20150317_000756	{@st59}Закрыть настройки{/}
UI_20150317_000757	Низкая производительность {@st41b} {/}
UI_20150317_000758	{@st41b}Просмотр{/}
UI_20150317_000759	{@st59}Авторы{/}
UI_20150317_000760	Target buff window
UI_20150317_000761	{@st46}IMC's picture
UI_20150317_000762	{@st46}%s's picture
UI_20150317_000763	{@st46}Нравится
UI_20150317_000764	{@st46}Пожаловаться
UI_20150317_000765	{@st46}Use preservatives
UI_20150317_000766	{@st46}Удалить картинку
UI_20150317_000767	Снежные видения
UI_20150317_000768	Букет
UI_20150317_000769	{@st41} Подарки
UI_20150317_000770	Введите количество.
UI_20150317_000771	{@st53b}%s Побед %s Поражений
UI_20150317_000772	{@st42}Сегодняшний График
UI_20150317_000773	{@st53}Для начала :
UI_20150317_000774	{@st53b}Подарков получено : %s ea
UI_20150317_000775	{@st43b}Послать подарок %s{/}
UI_20150317_000776	{@st55_a}Следующая игра
UI_20150317_000777	{@st53}- Щеклкните по имени для просмотра{nl}- Правый клик для отправки подарка
UI_20150317_000778	Глазами персонажа
UI_20150317_000779	{@st55_a}Поздравляем!
UI_20150317_000780	{@st42}Сменить камеру
UI_20150317_000781	{@st44}Журнал Приключений{/}
UI_20150317_000782	{@st59}Изменить настройки просмотра{/}
UI_20150317_000783	{@st41} Статистика {/}
UI_20150317_000784	{@st41 }Ремесло {/}
UI_20150317_000785	{@st41} Охота {/}
UI_20150317_000786	{@st41} Помощь {/}
UI_20150317_000787	{@st44}Страница Wiki{/}
UI_20150317_000788	{@st42}Информация{/}
UI_20150317_000789	{@st42}Подробнее{/}
UI_20150317_000790	{@st42}Битва{/}
UI_20150317_000791	{@st42}Распределение{/}
UI_20150317_000792	{@st59}Закрыть страницу{/}
UI_20150317_000793	{@st43}Сражение
UI_20150317_000794	{@st59}Закрыть Сражение.
UI_20150317_000795	(Bronze 3)
UI_20150317_000796	{@sti8}Очков заработано сегодня : {nl}%s{/}
UI_20150317_000797	{@st41}Магазин
UI_20150317_000798	{@st41}Рейтинг
UI_20150317_000799	{@st42}График сражений
UI_20150317_000800	{@st42}Последний рекорд
UI_20150317_000801	{@st41}Получить Опыт
UI_20150317_000802	{@st41}страница PVP
UI_20150317_000803	{@st41}Поиск
UI_20150317_000804	{@st43}Battlefield Rankings
UI_20150317_000805	{@st59}Close Battlefield rankings
UI_20150317_000806	{@st56}Skill Name{/}
UI_20150317_000807	{@st41}Check coordinates{/}
UI_20150317_000808	{@st41}Find{/}
UI_20150317_000809	{@st42b}Manage monster regen{/}
UI_20150317_000810	{@st42b}Monster List{/}
UI_20150317_000811	{@st42b}Create UI{/}
UI_20150317_000812	{@st42b}Map Fog{/}
UI_20150317_000813	{@st42b}Create Map{/}
UI_20150317_000814	{@st42b}Create Minimap{/}
UI_20150317_000815	{@st42b}Dialog {/}
UI_20150317_000816	{@st42b}Change Quest Rewards{/}
UI_20150317_000817	{@st42b}Group regen{/}
UI_20150317_000818	{@st42b}Set map location{/}
UI_20150317_000819	{@st42b}Skills map{/}
UI_20150317_000820	{@st42b}List of events{/}
UI_20150317_000821	{@st42b}Check coordinates{/}
UI_20150317_000822	{@st42b} Check XAC, texture path{/}
UI_20150317_000823	{@st42b}Performance ONOFF{/}
UI_20150317_000824	Dialogue list
UI_20150317_000825	Search.
UI_20150317_000826	{@st41}Preview{/}
UI_20150317_000827	{@st41}Off{/}
UI_20150317_000828	{@st41}Remove{/}
UI_20150317_000829	{@st41}Save all{/}
UI_20150317_000830	{@st41}Apply picture{/}
UI_20150317_000831	{#FFFFFF}{ds}Select Event
UI_20150317_000832	{#FFFFFF}{ds}Edit Event
UI_20150317_000833	{ol}List
UI_20150317_000834	The name of the group to save
UI_20150317_000835	{@st42}Create New{/}
UI_20150317_000836	{@st41}Group regen{/}
UI_20150317_000837	{@st59}Enter the name of the monster to search{/}
UI_20150317_000838	{@st59}Enter a name of the group to save{/}
UI_20150317_000839	{@st41}New group{/}
UI_20150317_000840	Filtering
UI_20150317_000841	{@st59}Enter filter{/}
UI_20150317_000842	{ol}Property Value
UI_20150317_000843	Class List
UI_20150317_000844	Apply to XML
UI_20150317_000845	{#FFFFFF}{ds}Log
UI_20150317_000846	{#FFFFFF}{ds}Vew all properties
UI_20150317_000847	Enter search word.
UI_20150317_000848	All attribute values
UI_20150317_000849	{ol}Name
UI_20150317_000850	{ol}Value
UI_20150317_000851	Log
UI_20150317_000852	{ol}Revision
UI_20150317_000853	{ol}Log
UI_20150317_000854	Class list
UI_20150317_000855	XML Conversion
UI_20150317_000856	{ol}Class name
UI_20150317_000857	{ol}Property Name
UI_20150317_000858	{ol}Changed value
UI_20150317_000859	{ol}Apply
UI_20150317_000860	Open Folder
UI_20150317_000861	Check All
UI_20150317_000862	History
UI_20150317_000863	Rollback Value
UI_20150317_000864	{ol}Select item
UI_20150317_000865	Enter the name you want to search.
UI_20150317_000866	{@st42} OK {/}
UI_20150317_000867	{@st41}Create UI{/}
UI_20150317_000868	{ol}Frame
UI_20150317_000869	{@st41}Frame{/}
UI_20150317_000870	{@st41}Button{/}
UI_20150317_000871	{@st41}Text{/}
UI_20150317_000872	{@st42b}Normal{img btn_close}
UI_20150317_000873	{@st42b}Auction{img btn_close}
UI_20150317_000874	{@st41}Set map location{/}
UI_20150317_000875	{@st41}Rename{/}
UI_20150317_000876	{@st59}Enter the words you want to filter{/}
UI_20150317_000877	{@st41}Create{/}
UI_20150317_000878	{@st56}XML save{/}
UI_20150317_000879	{@st56}Reset{/}
UI_20150317_000880	{@st56}Attribute{/}
UI_20150317_000881	{@st56}Value{/}
UI_20150317_000882	{@st42}Content{/}
UI_20150317_000883	{@st41}Undo{/}
UI_20150317_000884	{@st41}Save all{/}
UI_20150317_000885	{@st41}XML Open{/}
UI_20150317_000886	{@st42b}Fixed Skill : 0{/}
UI_20150317_000887	{@st42b}Fixed skill : %s{/}
UI_20150317_000888	{@st42b}Mouse homing{/}
UI_20150317_000889	{@st42b}Skill name{/}
UI_20150317_000890	{@st41}Monster list{/}
UI_20150317_000891	{@st41}Performance Manager{/}
UI_20150317_000892	{ol}Select Quest
UI_20150317_000893	Enter the name of quest to search
UI_20150317_000894	{ol}Select map
UI_20150317_000895	Enter the name of the map you want to search.
UI_20150317_000896	{@st42}Current map{/}
UI_20150317_000897	{ol}Map name
UI_20150317_000898	{ol}Coordinates
UI_20150317_000899	{@st41}Change quest rewards{/}
UI_20150317_000900	{@st59}Enter quest to search{/}
UI_20150317_000901	{@st59}Enter the item to search for{/}
UI_20150317_000902	{@st42}EXP
UI_20150317_000903	{ol}Basic rewards
UI_20150317_000904	{ol}Quantity
UI_20150317_000905	{ol}Additional rewards
UI_20150317_000906	{@st45}Frequently used cheats
UI_20150317_000907	{@st41}Skills map{/}
UI_20150317_000908	{@st42}Ability{/}
UI_20150317_000909	{@st42}Warrior{/}
UI_20150317_000910	{@st42}Wizard{/}
UI_20150317_000911	{@st42}Archer{/}
UI_20150317_000912	{@st42}Monk{/}
UI_20150317_000913	{@st42}Sorcerer{/}
UI_20150317_000914	{@st41}Skill{/}
UI_20150317_000915	{@st59}Xml load{/}
UI_20150317_000916	{@st41}Load{/}
UI_20150317_000917	{@st59}Save as xml{/}
UI_20150317_000918	{@st59}Reset Open Skill map{/}
UI_20150317_000919	 {@st41}Reset{/}
UI_20150317_000920	{@st59}Reset all Skill  maps{/}
UI_20150317_000921	{@st41}Reset All{/}
UI_20150317_000922	{S18}Remove script
UI_20150317_000923	{S18}String argument
UI_20150317_000924	{s18}string 1 argument
UI_20150317_000925	{s18}string 2 argument
UI_20150317_000926	{s18}Max skill level
UI_20150317_000927	{@st59}Remove script type box{/}
UI_20150317_000928	{@st59}Remove script argument{/}
UI_20150317_000929	{@st59}Max skill level{/}
UI_20150317_000930	{@st59}Save Property{/}
UI_20150317_000931	{@st41}Save Property{/}
UI_20150317_000932	{@st44}UI List{/}
UI_20150317_000933	{ds}Addon List
UI_20150317_000934	{ds}Fixed frame list
UI_20150317_000935	{@st42}UI list{/}
UI_20150317_000936	{@st59}show UI List{/}
UI_20150317_000937	{@st42}Adjust location{/}
UI_20150317_000938	{@st59}Adjust location{/}
UI_20150317_000939	{@st42}Edit Property{/}
UI_20150317_000940	{@st59}Edit property{/}
UI_20150317_000941	{@st42}Save{/}
UI_20150317_000942	{@st59}Save{/}
UI_20150317_000943	{@st44}Edit UI properties{/}
UI_20150317_000944	{@St59}Select Character{/}
UI_20150317_000945	{@St59}Change Server{/}
UI_20150317_000946	{@St59}Settings{/}
UI_20150317_000947	{@St59}Quit{/}
UI_20150317_000948	{@st43}Lodge Settings{/}
UI_20150317_000949	{@st59}Close lodge settings{/}
UI_20150317_000950	{@St42}{s18}{#f5c384}Team Name{/}
UI_20150317_000951	{@st59}Enter team name {/}
UI_20150317_000952	{@st59}Save Team Name{/}
UI_20150317_000953	Provisional Delete
UI_20150317_000954	{@St59}Close Decorate Lodge{/}
UI_20150317_000955	{@St43}Barrack Decorating{/}
UI_20150317_000956	{@St41b}Theme{/}
UI_20150317_000957	{@St41b}Item Arrangement{/}
UI_20150317_000958	{@St41b}Name
UI_20150317_000959	{@St41b}Price
UI_20150317_000960	{@St41b}State
UI_20150317_000961	{@St44}New Character{/}
UI_20150317_000962	{@St41b}{s22}Select Character Class{/}
UI_20150317_000963	{@St41b}Back{/}
UI_20150317_000964	{@St59}Go back to Lodge
UI_20150317_000965	Change Character
UI_20150317_000966	{@St41}Character{/}
UI_20150317_000967	{@St59}Rotate to clockwise{/}
UI_20150317_000968	{@St59}Rotate to counterclockwise{/}
UI_20150317_000969	{@St43b}Character Rotation{/}
UI_20150317_000970	{@st43}Character Name{/}
UI_20150317_000971	Enter a name for {@st59} {/}
UI_20150317_000972	{@St43b}Choose Gender{/}
UI_20150317_000973	{@St59}Female{/}
UI_20150317_000974	{@St59}Male{/}
UI_20150317_000975	{@st43b}Choose Hair{/}
UI_20150317_000976	{@st59}Hair1{/}
UI_20150317_000977	{@st59}Hair2{/}
UI_20150317_000978	{@St59}Hair3{/}
UI_20150317_000979	{@st59}Hair4{/}
UI_20150317_000980	{@st59}Hair5{/}
UI_20150317_000981	{@st59}Hair6{/}
UI_20150317_000982	{@st59}Hair7{/}
UI_20150317_000983	{@st59}Hair8{/}
UI_20150317_000984	{@st59}Hair9{/}
UI_20150317_000985	{@st59}Hair10{/}
UI_20150317_000986	{@St43b}Class Select{/}
UI_20150317_000987	{@st59}Sword Man{/}
UI_20150317_000988	{@st59}Wizard{/}
UI_20150317_000989	{@st59}Archer{/}
UI_20150317_000990	{@st59}Cleric{/}
UI_20150317_000991	{@St41b}Barrack Visit{/}
UI_20150317_000992	{@St59}Visit the Barrack of other player.{/}
UI_20150317_000993	{@St41b}Change Server{/}
UI_20150317_000994	{@St59}Move to server selection screen{/}
UI_20150317_000995	{@St41b}Exit Game{/}
UI_20150317_000996	{@St59}Exit Tree of Savior{/}
UI_20150317_000997	{@st41b} Select channel{/}
UI_20150317_000998	{@st43}Enter{/}
UI_20150317_000999	{@St59}Start game with selected character{/}
UI_20150317_001000	{@St43}{s26}Имя Команды{/}
UI_20150317_001001	{@st59}Имя Команды{/}
UI_20150317_001002	{@st41b}Изменить Имя Команды{/}
UI_20150317_001003	{@st59} Меняет имя вашей Команды{/}
UI_20150317_001004	{@St41}Компаньон{/}
UI_20150317_001005	Переместить чат
UI_20150317_001006	{@St44}Название нового Диалога{/}
UI_20150317_001007	{@St42}Изменить{/}
UI_20150317_001008	{@St44}Название нового окна{/}
UI_20150317_001009	{@St43}{s40}{gr gradation4}Создание персонажа{/}
UI_20150317_001010	{@St59}Создать персонажа{/}
UI_20150317_001011	{@St59}Отмена создания нового персонажа{/}
UI_20150317_001012	{@St59}Закрыть окно ввода имени команды{/}
UI_20150317_001013	{@St59}Создать команду{/}
UI_20150317_001014	{@St43}{s30}{#f0dcaa}Введите имя вашей команды!
UI_20150317_001015	{@St41b}       Имя команды объединяет ваших персонажей.{nl}      Это общее имя, используемое внутри игры.{nl}               Team Name may be changed later on.{/}
UI_20150317_001016	Загрузка фона
UI_20150317_001017	Подсказка
UI_20150317_001018	Игровые подсказки
UI_20150317_001019	Имя пользователя
UI_20150317_001020	ID Аккаунта
UI_20150317_001021	{@st59}Введите ID Аккаунта{/}
UI_20150317_001022	Пароль
UI_20150317_001023	{@St59}Введите пароль{/}
UI_20150317_001024	{@St43}Ввод{/}
UI_20150317_001025	{@St59}Подключиться к выбранному серверу{/}
UI_20150317_001026	{@st41b}Повтор{/}
UI_20150317_001027	{@st41b}Одиночный режим{/}
UI_20150317_001028	{@St41b}Выйти из игры{/}
UI_20150317_001029	Сохранить
UI_20150317_001030	{@St59}Сохранение произойдет после завершения проверки{/}
UI_20150317_001031	Список Серверов
UI_20150317_001032	{@St59}Выбор сервера{/}
UI_20150317_001033	Login Title
UI_20150317_001034	[Закрытый Бета-Тест]
UI_20150317_001035	Опции
UI_20150317_001036	Дальность обзора
UI_20150317_001037	{S20}{#BBBBBB}Дальность обзора
UI_20150317_001038	Дальность обзора :
UI_20150317_001039	Персонаж :
UI_20150317_001040	Фоновые объекты :
UI_20150317_001041	Топография  - Трава (%) :
UI_20150317_001042	Топография-Деревья (%) :
UI_20150317_001043	Топография-объекты(%) :
UI_20150317_001044	Тени
UI_20150317_001045	{S20}{#BBBBBB}Темные Карты 
UI_20150317_001046	Использование Темной Карты 
UI_20150317_001047	Качество теней :
UI_20150317_001048	SSAO Использовать
UI_20150317_001049	SSAO Метод :
UI_20150317_001050	SSAO Разрешение :
UI_20150317_001051	Отражение от воды
UI_20150317_001052	{s20}{#BBBBBB}Отражение от воды
UI_20150317_001053	Персонажи отражаются от воды
UI_20150317_001054	Фон отражатся от воды
UI_20150317_001055	{s20}{#BBBBBB}Настройки света
UI_20150317_001056	Использовать свечение
UI_20150317_001057	{@st41}Атака{/}
UI_20150317_001058	{@St41}Защита{/}
UI_20150317_001059	{@st41}AUX{/}
UI_20150317_001060	{@St41}Сложность{/}
UI_20150317_001061	{@St41}Прическа
UI_20150317_001062	{@St41}Вращение
UI_20150317_001063	{@St43}Создать персонажа
UI_20150317_001064	{@St59}Создать персонажа используя имя выше{/}
UI_20150317_001065	{@St41b}Выбрать следующего персонажа
UI_20150317_001066	{@St59}Выбрать другого персонажа{/}
UI_20150317_001067	Информация о персонаже
UI_20150317_001068	{@t41}Взять с собой
UI_20150317_001069	{@St59}Щелкните, затем выберите персонажа, за которым следовать{/}
UI_20150317_001070	Интерфейс создания предметов
UI_20150317_001071	{S24}Имя :
UI_20150317_001072	{S16} Сила :
UI_20150317_001073	{S16} Здоровье :
UI_20150317_001074	{S16} Лавкость :
UI_20150317_001075	{S16} Живучесть :
UI_20150317_001076	{S16} Мощь :
UI_20150317_001077	{S18} Выбор Класса
UI_20150317_001078	{S18} Союз Добра
UI_20150317_001079	{S18} Лига Злодеев
UI_20150317_001080	Hong Moo Moon
UI_20150317_001081	Dae Do Cheon
UI_20150317_001082	Fire Swords
